id;Ordem_de_produção;Data_da_ordem_de_produção;Produto;Comprimento_unit;Largura_unit;Altura_unit;Peso_unit;Peças;Caixa_padrão;Loja;Classe_de_onda;Tipo_de_buffer;Item_pai;Cor;Tamanho;Inner;Rota;Capacidade;pai_cor;chave_loja_buffer_onda;Volume_unit;Volume_total;Peso_total;item_loja;Pecas_alocadas;Amt_in_bin;bin_index
47050;616;2023-11-14;843672083;475;271;71;0.53;11;CARTON_M;33;3;EN;563;225.0;1;1;1;inf;563_225.0;33_EN_3;9139475;100534225;5.83;1236;11;11;233
47068;1176;2023-11-14;843662782;433;294;65;0.36;12;CARTON_M;33;3;EN;957;94.0;3;1;1;inf;957_94.0;33_EN_3;8274630;99295560;4.32;1254;12;12;234
47072;11009;2023-11-14;843662774;480;284;52;0.39;14;CARTON_M;33;3;EN;957;94.0;5;1;1;inf;957_94.0;33_EN_3;7088640;99240960;5.46;1258;14;14;235
47066;8477;2023-11-14;857446491;442;233;137;0.69;7;CARTON_M;33;3;EN;953;4.0;5;1;1;inf;953_4.0;33_EN_3;14109082;98763574;4.83;1252;7;7;236
46986;10089;2023-11-14;843676965;481;190;58;0.29;18;CARTON_M;33;3;EN;214;9.0;5;1;1;inf;214_9.0;33_EN_3;5300620;95411160;5.22;1172;18;18;237
45501;9748;2023-11-14;843662731;462;241;105;0.62;8;CARTON_M;2;3;EN;203;94.0;21;1;11;27200000000.0;203_94.0;2_EN_3;11690910;93527280;4.96;1980;8;8;238
46835;8093;2023-11-14;843672059;449;213;74;0.55;13;CARTON_M;31;3;EN;563;4.0;3;1;10;27200000000.0;563_4.0;31_EN_3;7077138;92002794;7.15;1694;13;13;239
46979;4485;2023-11-14;843677010;482;204;58;0.3;16;CARTON_M;33;3;EN;214;4.0;5;1;1;inf;214_4.0;33_EN_3;5703024;91248384;4.8;1165;16;16;240
47059;11659;2023-11-14;843672024;496;270;68;0.59;10;CARTON_M;33;3;EN;563;4.0;1;1;1;inf;563_4.0;33_EN_3;9106560;91065600;5.8999999999999995;1245;10;10;241
46820;6683;2023-11-14;856250525;399;308;147;0.87;5;CARTON_M;31;3;EN;518;207.0;1;1;10;27200000000.0;518_207.0;31_EN_3;18065124;90325620;4.35;1679;5;5;242
47041;6683;2023-11-14;856250525;399;308;147;0.87;5;CARTON_M;33;3;EN;518;207.0;1;1;1;inf;518_207.0;33_EN_3;18065124;90325620;4.35;1227;5;5;243
45570;8534;2023-11-14;843662766;475;296;63;0.405;10;CARTON_M;2;3;EN;957;94.0;1;1;11;27200000000.0;957_94.0;2_EN_3;8857800;88578000;4.050000000000001;2049;10;10;244
46846;8534;2023-11-14;843662766;475;296;63;0.405;10;CARTON_M;31;3;EN;957;94.0;1;1;10;27200000000.0;957_94.0;31_EN_3;8857800;88578000;4.050000000000001;1705;10;10;245
46821;11471;2023-11-14;856250517;400;299;147;0.78;5;CARTON_M;31;3;EN;518;207.0;13;1;10;27200000000.0;518_207.0;31_EN_3;17581200;87906000;3.9000000000000004;1680;5;5;246
47043;11471;2023-11-14;856250517;400;299;147;0.78;5;CARTON_M;33;3;EN;518;207.0;13;1;1;inf;518_207.0;33_EN_3;17581200;87906000;3.9000000000000004;1229;5;5;247
45508;8186;2023-11-14;843676990;514;204;64;0.31;13;CARTON_M;2;3;EN;214;4.0;1;1;11;27200000000.0;214_4.0;2_EN_3;6710784;87240192;4.03;1987;13;13;248
45510;6577;2023-11-14;843676957;485;206;67;0.31;13;CARTON_M;2;3;EN;214;9.0;1;1;11;27200000000.0;214_9.0;2_EN_3;6693970;87021610;4.03;1989;13;13;249
45512;10089;2023-11-14;843676965;481;190;58;0.29;16;CARTON_M;2;3;EN;214;9.0;5;1;11;27200000000.0;214_9.0;2_EN_3;5300620;84809920;4.64;1991;16;16;250
45565;8477;2023-11-14;857446491;442;233;137;0.69;6;CARTON_M;2;3;EN;953;4.0;5;1;11;27200000000.0;953_4.0;2_EN_3;14109082;84654492;4.14;2044;6;6;251
46841;8477;2023-11-14;857446491;442;233;137;0.69;6;CARTON_M;31;3;EN;953;4.0;5;1;10;27200000000.0;953_4.0;31_EN_3;14109082;84654492;4.14;1700;6;6;252
46773;8072;2023-11-14;843676973;544;201;59;0.315;13;CARTON_M;31;3;EN;214;4.0;6;1;10;27200000000.0;214_4.0;31_EN_3;6451296;83866848;4.095;1632;13;13;253
47061;68;2023-11-14;597596601;623;250;103;0.77;5;CARTON_L;33;3;EN;68;22.0;6;1;1;inf;68_22.0;33_EN_3;16042250;80211250;3.85;1247;5;5;254
45505;4485;2023-11-14;843677010;482;204;58;0.3;14;CARTON_M;2;3;EN;214;4.0;5;1;11;27200000000.0;214_4.0;2_EN_3;5703024;79842336;4.2;1984;14;14;255
46829;3362;2023-11-14;843672016;512;202;64;0.505;12;CARTON_M;31;3;EN;563;225.0;3;1;10;27200000000.0;563_225.0;31_EN_3;6619136;79429632;6.0600000000000005;1688;12;12;256
46987;10609;2023-11-14;843676949;504;215;66;0.32;11;CARTON_M;33;3;EN;214;9.0;6;1;1;inf;214_9.0;33_EN_3;7151760;78669360;3.52;1173;11;11;257
47058;8093;2023-11-14;843672059;449;213;74;0.55;11;CARTON_M;33;3;EN;563;4.0;3;1;1;inf;563_4.0;33_EN_3;7077138;77848518;6.050000000000001;1244;11;11;258
46771;6227;2023-11-14;843676922;494;202;63;0.285;12;CARTON_M;31;3;EN;214;4.0;3;1;10;27200000000.0;214_4.0;31_EN_3;6286644;75439728;3.42;1630;12;12;259
47065;6733;2023-11-14;857446503;449;241;115;0.64;6;CARTON_M;33;3;EN;953;4.0;3;1;1;inf;953_4.0;33_EN_3;12444035;74664210;3.84;1251;6;6;260
46805;2857;2023-11-14;846047523;517;180;72;0.465;11;CARTON_M;31;3;EN;336;94.0;1;1;10;27200000000.0;336_94.0;31_EN_3;6700320;73703520;5.115;1664;11;11;261
45502;10642;2023-11-14;843662686;445;224;123;0.61;6;CARTON_M;2;3;EN;203;94.0;4;1;11;27200000000.0;203_94.0;2_EN_3;12260640;73563840;3.66;1981;6;6;262
45559;7595;2023-11-14;843672041;483;221;67;0.565;10;CARTON_M;2;3;EN;563;4.0;5;1;11;27200000000.0;563_4.0;2_EN_3;7151781;71517810;5.6499999999999995;2038;10;11;263
45486;1534;2023-11-14;625806215;392;397;25;0.392;1;CARTON_M;2;3;EN;1698;22.0;13;1;11;27200000000.0;1698_22.0;2_EN_3;3890600;3890600;0.392;1965;1;11;263
45513;10609;2023-11-14;843676949;504;215;66;0.32;10;CARTON_M;2;3;EN;214;9.0;6;1;11;27200000000.0;214_9.0;2_EN_3;7151760;71517600;3.2;1992;10;11;264
45482;1696;2023-11-14;544967316;234;212;75;0.35;1;CARTON_M;2;3;EN;1181;3.0;6;1;11;27200000000.0;1181_3.0;2_EN_3;3720600;3720600;0.35;1961;1;11;264
46759;6306;2023-11-14;858666022;533;300;74;0.67;6;CARTON_M;31;3;EN;2009;234.0;1;1;10;27200000000.0;2009_234.0;31_EN_3;11832600;70995600;4.0200000000000005;1618;6;8;265
46799;1370;2023-11-14;629432821;428;261;20;0.09;2;CARTON_M;31;3;EN;284;54.0;3;1;10;27200000000.0;284_54.0;31_EN_3;2234160;4468320;0.18;1658;2;8;265
46981;8072;2023-11-14;843676973;544;201;59;0.315;11;CARTON_M;33;3;EN;214;4.0;6;1;1;inf;214_4.0;33_EN_3;6451296;70964256;3.465;1167;11;13;266
46943;4947;2023-11-14;775251753;414;283;19;0.244;2;CARTON_M;33;3;EN;1010;4.0;1;1;1;inf;1010_4.0;33_EN_3;2226078;4452156;0.488;1129;2;13;266
47071;8534;2023-11-14;843662766;475;296;63;0.405;8;CARTON_M;33;3;EN;957;94.0;1;1;1;inf;957_94.0;33_EN_3;8857800;70862400;3.24;1257;8;10;267
47022;761;2023-11-14;869449429;413;265;20;0.13;2;CARTON_M;33;3;EN;340;152.0;5;1;1;inf;340_152.0;33_EN_3;2188900;4377800;0.26;1208;2;10;267
45499;7289;2023-11-14;843662715;458;236;107;0.66;6;CARTON_M;2;3;EN;203;94.0;39;1;11;27200000000.0;203_94.0;2_EN_3;11565416;69392496;3.96;1978;6;7;268
45530;349;2023-11-14;846047558;533;180;63;0.41;1;CARTON_M;2;3;EN;336;94.0;13;1;11;27200000000.0;336_94.0;2_EN_3;6044220;6044220;0.41;2009;1;7;268
47062;68;2023-11-14;597596619;579;248;96;0.77;5;CARTON_M;33;3;EN;68;22.0;1;1;1;inf;68_22.0;33_EN_3;13784832;68924160;3.85;1248;5;8;269
46999;325;2023-11-14;877852091;450;230;21;0.133;3;CARTON_M;33;3;EN;281;54.0;13;1;1;inf;281_54.0;33_EN_3;2173500;6520500;0.399;1185;3;8;269
46832;2830;2023-11-14;843672008;481;255;61;0.59;9;CARTON_M;31;3;EN;563;4.0;6;1;10;27200000000.0;563_4.0;31_EN_3;7481955;67337595;5.31;1691;9;12;270
46753;2360;2023-11-14;883266645;433;350;18;0.27;3;CARTON_M;31;3;EN;18;266.0;6;1;10;27200000000.0;18_266.0;31_EN_3;2727900;8183700;0.81;1612;3;12;270
45531;2857;2023-11-14;846047523;517;180;72;0.465;10;CARTON_M;2;3;EN;336;94.0;1;1;11;27200000000.0;336_94.0;2_EN_3;6700320;67003200;4.65;2010;10;13;271
45526;1842;2023-11-14;629432880;418;296;20;0.167;3;CARTON_M;2;3;EN;284;22.0;5;1;11;27200000000.0;284_22.0;2_EN_3;2474560;7423680;0.501;2005;3;13;271
47051;3362;2023-11-14;843672016;512;202;64;0.505;10;CARTON_M;33;3;EN;563;225.0;3;1;1;inf;563_225.0;33_EN_3;6619136;66191360;5.05;1237;10;13;272
46952;68;2023-11-14;874861565;496;331;17;0.187;3;CARTON_M;33;3;EN;1482;4.0;3;1;1;inf;1482_4.0;33_EN_3;2790992;8372976;0.5609999999999999;1138;3;13;272
45493;4899;2023-11-14;858666057;552;292;82;0.6;5;CARTON_M;2;3;EN;2009;234.0;13;1;11;27200000000.0;2009_234.0;2_EN_3;13217088;66085440;3.0;1972;5;8;273
45548;1282;2023-11-14;861661530;513;283;20;0.18;3;CARTON_M;2;3;EN;561;9.0;13;1;11;27200000000.0;561_9.0;2_EN_3;2903580;8710740;0.54;2027;3;8;273
46758;4899;2023-11-14;858666057;552;292;82;0.6;5;CARTON_M;31;3;EN;2009;234.0;13;1;10;27200000000.0;2009_234.0;31_EN_3;13217088;66085440;3.0;1617;5;8;274
46823;1282;2023-11-14;861661530;513;283;20;0.18;3;CARTON_M;31;3;EN;561;9.0;13;1;10;27200000000.0;561_9.0;31_EN_3;2903580;8710740;0.54;1682;3;8;274
46774;4072;2023-11-14;843676981;471;194;58;0.29;12;CARTON_M;31;3;EN;214;9.0;3;1;10;27200000000.0;214_9.0;31_EN_3;5299692;63596304;3.4799999999999995;1633;12;17;275
46752;5145;2023-11-14;570599262;310;203;36;0.24;5;CARTON_M;31;3;EN;1734;9.0;5;1;10;27200000000.0;1734_9.0;31_EN_3;2265480;11327400;1.2;1611;5;17;275
46980;6227;2023-11-14;843676922;494;202;63;0.285;10;CARTON_M;33;3;EN;214;4.0;3;1;1;inf;214_4.0;33_EN_3;6286644;62866440;2.8499999999999996;1166;10;15;276
46955;325;2023-11-14;874861557;431;332;17;0.2;5;CARTON_M;33;3;EN;1482;4.0;5;1;1;inf;1482_4.0;33_EN_3;2432564;12162820;1.0;1141;5;15;276
46830;5583;2023-11-14;843671996;493;282;28;0.42;16;CARTON_M;31;3;EN;563;225.0;5;1;10;27200000000.0;563_225.0;31_EN_3;3892728;62283648;6.72;1689;16;21;277
46813;1370;2023-11-14;856248273;492;260;20;0.27;5;CARTON_M;31;3;EN;363;9.0;1;1;10;27200000000.0;363_9.0;31_EN_3;2558400;12792000;1.35;1672;5;21;277
45564;6733;2023-11-14;857446503;449;241;115;0.64;5;CARTON_M;2;3;EN;953;4.0;3;1;11;27200000000.0;953_4.0;2_EN_3;12444035;62220175;3.2;2043;5;11;278
45518;9255;2023-11-14;882067441;442;226;22;0.25;6;CARTON_M;2;3;EN;2242;167.0;3;1;11;27200000000.0;2242_167.0;2_EN_3;2197624;13185744;1.5;1997;6;11;278
46840;6733;2023-11-14;857446503;449;241;115;0.64;5;CARTON_M;31;3;EN;953;4.0;3;1;10;27200000000.0;953_4.0;31_EN_3;12444035;62220175;3.2;1699;5;10;279
46812;1370;2023-11-14;856248281;489;257;22;0.26;4;CARTON_M;31;3;EN;363;9.0;5;1;10;27200000000.0;363_9.0;31_EN_3;2764806;11059224;1.04;1671;4;10;279
46747;5145;2023-11-14;570599289;359;313;20;0.315;1;CARTON_M;31;3;EN;1734;9.0;6;1;10;27200000000.0;1734_9.0;31_EN_3;2247340;2247340;0.315;1606;1;10;279
45532;8875;2023-11-14;846047515;522;195;73;0.485;8;CARTON_M;2;3;EN;336;94.0;6;1;11;27200000000.0;336_94.0;2_EN_3;7430670;59445360;3.88;2011;8;11;280
45521;1534;2023-11-14;882126018;490;324;33;0.18;3;CARTON_M;2;3;EN;2649;4.0;1;1;11;27200000000.0;2649_4.0;2_EN_3;5239080;15717240;0.54;2000;3;11;280
46806;8875;2023-11-14;846047515;522;195;73;0.485;8;CARTON_M;31;3;EN;336;94.0;6;1;10;27200000000.0;336_94.0;31_EN_3;7430670;59445360;3.88;1665;8;10;281
46858;7063;2023-11-14;847257661;408;264;72;0.575;2;CARTON_M;31;3;EN;991;207.0;20;1;10;27200000000.0;991_207.0;31_EN_3;7755264;15510528;1.15;1717;2;10;281
45494;6306;2023-11-14;858666022;533;300;74;0.67;5;CARTON_M;2;3;EN;2009;234.0;1;1;11;27200000000.0;2009_234.0;2_EN_3;11832600;59163000;3.35;1973;5;7;282
45583;7063;2023-11-14;847257661;408;264;72;0.575;2;CARTON_M;2;3;EN;991;207.0;20;1;11;27200000000.0;991_207.0;2_EN_3;7755264;15510528;1.15;2062;2;7;282
46967;6306;2023-11-14;858666022;533;300;74;0.67;5;CARTON_M;33;3;EN;2009;234.0;1;1;1;inf;2009_234.0;33_EN_3;11832600;59163000;3.35;1153;5;8;283
47036;559;2023-11-14;843693458;431;215;58;0.265;3;CARTON_M;33;3;EN;517;207.0;13;1;1;inf;517_207.0;33_EN_3;5374570;16123710;0.795;1222;3;8;283
46815;10476;2023-11-14;843693431;448;229;57;0.285;10;CARTON_M;31;3;EN;517;207.0;5;1;10;27200000000.0;517_207.0;31_EN_3;5847744;58477440;2.8499999999999996;1674;10;18;284
46780;7558;2023-11-14;882067433;419;244;20;0.27;8;CARTON_M;31;3;EN;2242;167.0;5;1;10;27200000000.0;2242_167.0;31_EN_3;2044720;16357760;2.16;1639;8;18;284
47038;10476;2023-11-14;843693431;448;229;57;0.285;10;CARTON_M;33;3;EN;517;207.0;5;1;1;inf;517_207.0;33_EN_3;5847744;58477440;2.8499999999999996;1224;10;13;285
46985;7959;2023-11-14;843677001;534;179;59;0.275;3;CARTON_M;33;3;EN;214;9.0;13;1;1;inf;214_9.0;33_EN_3;5639574;16918722;0.8250000000000001;1171;3;13;285
46983;4072;2023-11-14;843676981;471;194;58;0.29;11;CARTON_M;33;3;EN;214;9.0;3;1;1;inf;214_9.0;33_EN_3;5299692;58296612;3.19;1169;11;18;286
46991;8591;2023-11-14;882067450;440;269;20;0.24;7;CARTON_M;33;3;EN;2242;167.0;13;1;1;inf;2242_167.0;33_EN_3;2367200;16570400;1.68;1177;7;18;286
45543;560;2023-11-14;856250533;440;297;89;0.66;5;CARTON_M;2;3;EN;518;207.0;5;1;11;27200000000.0;518_207.0;2_EN_3;11630520;58152600;3.3000000000000003;2022;5;8;287
45511;7959;2023-11-14;843677001;534;179;59;0.275;3;CARTON_M;2;3;EN;214;9.0;13;1;11;27200000000.0;214_9.0;2_EN_3;5639574;16918722;0.8250000000000001;1990;3;8;287
45507;8072;2023-11-14;843676973;544;201;59;0.315;9;CARTON_M;2;3;EN;214;4.0;6;1;11;27200000000.0;214_4.0;2_EN_3;6451296;58061664;2.835;1986;9;15;288
45491;4137;2023-11-14;883266725;451;318;18;0.25;6;CARTON_M;2;3;EN;18;13.0;1;1;11;27200000000.0;18_13.0;2_EN_3;2581524;15489144;1.5;1970;6;15;288
46857;4710;2023-11-14;847257709;441;281;78;0.61;6;CARTON_M;31;3;EN;991;207.0;21;1;10;27200000000.0;991_207.0;31_EN_3;9665838;57995028;3.66;1716;6;12;289
46757;11432;2023-11-14;883266688;435;303;22;0.225;6;CARTON_M;31;3;EN;18;266.0;3;1;10;27200000000.0;18_266.0;31_EN_3;2899710;17398260;1.35;1616;6;12;289
46807;11127;2023-11-14;846047531;500;168;69;0.445;10;CARTON_M;31;3;EN;336;94.0;5;1;10;27200000000.0;336_94.0;31_EN_3;5796000;57960000;4.45;1666;10;13;290
46814;559;2023-11-14;843693458;431;215;58;0.265;3;CARTON_M;31;3;EN;517;207.0;13;1;10;27200000000.0;517_207.0;31_EN_3;5374570;16123710;0.795;1673;3;13;290
47020;11127;2023-11-14;846047531;500;168;69;0.445;10;CARTON_M;33;3;EN;336;94.0;5;1;1;inf;336_94.0;33_EN_3;5796000;57960000;4.45;1206;10;14;291
46998;325;2023-11-14;882126034;502;322;31;0.167;3;CARTON_M;33;3;EN;2649;4.0;5;1;1;inf;2649_4.0;33_EN_3;5010964;15032892;0.501;1184;3;14;291
47027;761;2023-11-14;814850371;457;260;21;0.176;1;CARTON_M;33;3;EN;340;553.0;5;1;1;inf;340_553.0;33_EN_3;2495220;2495220;0.176;1213;1;14;291
45506;6227;2023-11-14;843676922;494;202;63;0.285;9;CARTON_M;2;3;EN;214;4.0;3;1;11;27200000000.0;214_4.0;2_EN_3;6286644;56579796;2.565;1985;9;12;292
45540;10920;2023-11-14;843693466;441;247;55;0.3;3;CARTON_M;2;3;EN;517;207.0;1;1;11;27200000000.0;517_207.0;2_EN_3;5990985;17972955;0.8999999999999999;2019;3;12;292
46833;2558;2023-11-14;843672067;485;281;68;0.525;6;CARTON_M;31;3;EN;563;4.0;13;1;10;27200000000.0;563_4.0;31_EN_3;9267380;55604280;3.1500000000000004;1692;6;15;293
46783;9255;2023-11-14;882067441;442;226;22;0.25;9;CARTON_M;31;3;EN;2242;167.0;3;1;10;27200000000.0;2242_167.0;31_EN_3;2197624;19778616;2.25;1642;9;15;293
45552;616;2023-11-14;843672083;475;271;71;0.53;6;CARTON_M;2;3;EN;563;225.0;1;1;11;27200000000.0;563_225.0;2_EN_3;9139475;54836850;3.18;2031;6;13;294
45490;936;2023-11-14;883266670;413;325;22;0.24;7;CARTON_M;2;3;EN;18;13.0;5;1;11;27200000000.0;18_13.0;2_EN_3;2952950;20670650;1.68;1969;7;13;294
46973;8120;2023-11-14;843662707;466;228;103;0.68;5;CARTON_M;33;3;EN;203;94.0;31;1;1;inf;203_94.0;33_EN_3;10943544;54717720;3.4000000000000004;1159;5;11;295
47032;325;2023-11-14;856248265;479;268;26;0.28;6;CARTON_M;33;3;EN;363;9.0;6;1;1;inf;363_9.0;33_EN_3;3337672;20026032;1.6800000000000002;1218;6;11;295
45561;11659;2023-11-14;843672024;496;270;68;0.59;6;CARTON_M;2;3;EN;563;4.0;1;1;11;27200000000.0;563_4.0;2_EN_3;9106560;54639360;3.54;2040;6;8;296
45579;2512;2023-11-14;847257670;427;304;78;0.655;2;CARTON_M;2;3;EN;991;207.0;31;1;11;27200000000.0;991_207.0;2_EN_3;10125024;20250048;1.31;2058;2;8;296
47053;5583;2023-11-14;843671996;493;282;28;0.42;14;CARTON_M;33;3;EN;563;225.0;5;1;1;inf;563_225.0;33_EN_3;3892728;54498192;5.88;1239;14;17;297
47079;1236;2023-11-14;847257688;459;255;82;0.635;2;CARTON_M;33;3;EN;991;207.0;39;1;1;inf;991_207.0;33_EN_3;9597690;19195380;1.27;1265;2;17;297
47003;325;2023-11-14;877852040;450;213;18;0.153;1;CARTON_M;33;3;EN;281;54.0;1;1;1;inf;281_54.0;33_EN_3;1725300;1725300;0.153;1189;1;17;297
45545;6683;2023-11-14;856250525;399;308;147;0.87;3;CARTON_M;2;3;EN;518;207.0;1;1;11;27200000000.0;518_207.0;2_EN_3;18065124;54195372;2.61;2024;3;11;298
45549;4775;2023-11-14;861661513;503;276;19;0.19;8;CARTON_M;2;3;EN;561;9.0;3;1;11;27200000000.0;561_9.0;2_EN_3;2637732;21101856;1.52;2028;8;11;298
47018;2857;2023-11-14;846047523;517;180;72;0.465;8;CARTON_M;33;3;EN;336;94.0;1;1;1;inf;336_94.0;33_EN_3;6700320;53602560;3.72;1204;8;11;299
47070;6903;2023-11-14;843662791;416;260;67;0.355;3;CARTON_M;33;3;EN;957;94.0;13;1;1;inf;957_94.0;33_EN_3;7246720;21740160;1.065;1256;3;11;299
46966;4899;2023-11-14;858666057;552;292;82;0.6;4;CARTON_M;33;3;EN;2009;234.0;13;1;1;inf;2009_234.0;33_EN_3;13217088;52868352;2.4;1152;4;14;300
46992;9255;2023-11-14;882067441;442;226;22;0.25;10;CARTON_M;33;3;EN;2242;167.0;3;1;1;inf;2242_167.0;33_EN_3;2197624;21976240;2.5;1178;10;14;300
45546;11471;2023-11-14;856250517;400;299;147;0.78;3;CARTON_M;2;3;EN;518;207.0;13;1;11;27200000000.0;518_207.0;2_EN_3;17581200;52743600;2.34;2025;3;5;301
45500;8120;2023-11-14;843662707;466;228;103;0.68;2;CARTON_M;2;3;EN;203;94.0;31;1;11;27200000000.0;203_94.0;2_EN_3;10943544;21887088;1.36;1979;2;5;301
47055;2830;2023-11-14;843672008;481;255;61;0.59;7;CARTON_M;33;3;EN;563;4.0;6;1;1;inf;563_4.0;33_EN_3;7481955;52373685;4.13;1241;7;10;302
47082;4327;2023-11-14;847257653;445;270;88;0.585;2;CARTON_M;33;3;EN;991;207.0;27;1;1;inf;991_207.0;33_EN_3;10573200;21146400;1.17;1268;2;10;302
46958;325;2023-11-14;874861573;418;266;18;0.18;1;CARTON_M;33;3;EN;1482;4.0;13;1;1;inf;1482_4.0;33_EN_3;2001384;2001384;0.18;1144;1;10;302
45533;11127;2023-11-14;846047531;500;168;69;0.445;9;CARTON_M;2;3;EN;336;94.0;5;1;11;27200000000.0;336_94.0;2_EN_3;5796000;52164000;4.005;2012;9;17;303
45492;9861;2023-11-14;883266637;394;296;23;0.225;8;CARTON_M;2;3;EN;18;13.0;3;1;11;27200000000.0;18_13.0;2_EN_3;2682352;21458816;1.8;1971;8;17;303
45560;8093;2023-11-14;843672059;449;213;74;0.55;7;CARTON_M;2;3;EN;563;4.0;3;1;11;27200000000.0;563_4.0;2_EN_3;7077138;49539966;3.8500000000000005;2039;7;10;304
45553;2528;2023-11-14;843672032;444;297;64;0.49;3;CARTON_M;2;3;EN;563;225.0;13;1;11;27200000000.0;563_225.0;2_EN_3;8439552;25318656;1.47;2032;3;10;304
45581;4710;2023-11-14;847257709;441;281;78;0.61;5;CARTON_M;2;3;EN;991;207.0;21;1;11;27200000000.0;991_207.0;2_EN_3;9665838;48329190;3.05;2060;5;13;305
45578;1236;2023-11-14;847257688;459;255;82;0.635;2;CARTON_M;2;3;EN;991;207.0;39;1;11;27200000000.0;991_207.0;2_EN_3;9597690;19195380;1.27;2057;2;13;305
45547;613;2023-11-14;861661581;455;277;9;0.084;6;CARTON_M;2;3;EN;561;9.0;1;1;11;27200000000.0;561_9.0;2_EN_3;1134315;6805890;0.504;2026;6;13;305
45509;4072;2023-11-14;843676981;471;194;58;0.29;9;CARTON_M;2;3;EN;214;9.0;3;1;11;27200000000.0;214_9.0;2_EN_3;5299692;47697228;2.61;1988;9;12;306
45558;2558;2023-11-14;843672067;485;281;68;0.525;3;CARTON_M;2;3;EN;563;4.0;13;1;11;27200000000.0;563_4.0;2_EN_3;9267380;27802140;1.5750000000000002;2037;3;12;306
47056;2558;2023-11-14;843672067;485;281;68;0.525;5;CARTON_M;33;3;EN;563;4.0;13;1;1;inf;563_4.0;33_EN_3;9267380;46336900;2.625;1242;5;7;307
47063;1167;2023-11-14;857446474;467;245;127;0.75;2;CARTON_M;33;3;EN;953;4.0;6;1;1;inf;953_4.0;33_EN_3;14530705;29061410;1.5;1249;2;7;307
28671;139;2023-11-14;597071767;325;213;131;0.98;5;CARTON_M;3;9;CX;82;46.0;24;1;5;27200000000.0;82_46.0;3_CX_9;9068475;45342375;4.9;999;5;21;308
28656;7527;2023-11-14;638467865;413;224;37;0.23;9;CARTON_M;3;9;CX;1524;54.0;1;1;5;27200000000.0;1524_54.0;3_CX_9;3422944;30806496;2.0700000000000003;984;9;21;308
28659_1;6967;2023-11-14;625821175;300;174;12;0.078;6;CARTON_M;3;9;CX;2354;18.0;17;1;5;27200000000.0;2354_18.0;3_CX_9;626400;3758400;1.8719999999999999;987;6;21;308
28663;444;2023-11-14;831651162;299;178;50;0.4;1;CARTON_M;3;9;CX;419;18.0;3;1;5;27200000000.0;419_18.0;3_CX_9;2661100;2661100;0.4;991;1;21;308
47019;8875;2023-11-14;846047515;522;195;73;0.485;6;CARTON_M;33;3;EN;336;94.0;6;1;1;inf;336_94.0;33_EN_3;7430670;44584020;2.91;1205;6;11;309
47060;68;2023-11-14;597596512;461;231;124;0.66;2;CARTON_M;33;3;EN;68;22.0;13;1;1;inf;68_22.0;33_EN_3;13204884;26409768;1.32;1246;2;11;309
47048;5566;2023-11-14;861661572;482;284;10;0.092;3;CARTON_M;33;3;EN;561;9.0;6;1;1;inf;561_9.0;33_EN_3;1368880;4106640;0.276;1234;3;11;309
46844;5945;2023-11-14;843662758;486;300;61;0.43;5;CARTON_M;31;3;EN;957;94.0;6;1;10;27200000000.0;957_94.0;31_EN_3;8893800;44469000;2.15;1703;5;8;310
46838;1167;2023-11-14;857446474;467;245;127;0.75;2;CARTON_M;31;3;EN;953;4.0;6;1;10;27200000000.0;953_4.0;31_EN_3;14530705;29061410;1.5;1697;2;8;310
46850;3658;2023-11-14;839449305;507;281;14;0.124;1;CARTON_M;31;3;EN;977;4.0;3;1;10;27200000000.0;977_4.0;31_EN_3;1994538;1994538;0.124;1709;1;8;310
46765;8120;2023-11-14;843662707;466;228;103;0.68;4;CARTON_M;31;3;EN;203;94.0;31;1;10;27200000000.0;203_94.0;31_EN_3;10943544;43774176;2.72;1624;4;7;311
46856;4327;2023-11-14;847257653;445;270;88;0.585;3;CARTON_M;31;3;EN;991;207.0;27;1;10;27200000000.0;991_207.0;31_EN_3;10573200;31719600;1.755;1715;3;7;311
46817;11732;2023-11-14;843693440;436;205;61;0.27;8;CARTON_M;31;3;EN;517;207.0;3;1;10;27200000000.0;517_207.0;31_EN_3;5452180;43617440;2.16;1676;8;13;312
46845;6903;2023-11-14;843662791;416;260;67;0.355;4;CARTON_M;31;3;EN;957;94.0;13;1;10;27200000000.0;957_94.0;31_EN_3;7246720;28986880;1.42;1704;4;13;312
46849;1370;2023-11-14;858668221;443;299;22;0.23;1;CARTON_M;31;3;EN;972;208.0;6;1;10;27200000000.0;972_208.0;31_EN_3;2914054;2914054;0.23;1708;1;13;312
47039;11732;2023-11-14;843693440;436;205;61;0.27;8;CARTON_M;33;3;EN;517;207.0;3;1;1;inf;517_207.0;33_EN_3;5452180;43617440;2.16;1225;8;12;313
47081;2399;2023-11-14;847257645;469;225;74;0.59;4;CARTON_M;33;3;EN;991;207.0;4;1;1;inf;991_207.0;33_EN_3;7808850;31235400;2.36;1267;4;12;313
46944;10478;2023-11-14;775251770;425;287;21;0.232;17;CARTON_M;33;3;EN;1010;4.0;5;1;1;inf;1010_4.0;33_EN_3;2561475;43545075;3.9440000000000004;1130;17;25;314
46990;8544;2023-11-14;882067425;447;246;33;0.27;7;CARTON_M;33;3;EN;2242;167.0;1;1;1;inf;2242_167.0;33_EN_3;3628746;25401222;1.8900000000000001;1176;7;25;314
